date,player,sleep_duration
2020-10-16,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2020-10-17,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2020-10-18,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2020-10-19,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2020-10-22,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2020-10-23,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2020-10-25,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2020-10-26,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2020-10-27,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2020-10-29,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2020-10-30,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2020-10-31,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2020-11-01,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2020-11-02,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2020-11-03,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2020-11-04,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2020-11-05,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2020-11-07,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2020-11-08,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2020-11-09,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2020-11-11,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2020-11-12,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2020-11-13,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2020-11-15,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2020-11-17,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2020-11-18,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,5.0
2020-11-19,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2020-11-20,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2020-11-21,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2020-11-23,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2020-11-24,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2020-11-25,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2020-11-26,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2020-11-27,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2020-11-29,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2020-11-30,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2020-12-02,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2020-12-03,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2020-12-04,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2020-12-05,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2020-12-09,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2020-12-13,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2020-12-14,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2020-12-15,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2020-12-16,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2020-12-19,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2020-12-20,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2020-12-22,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2020-12-26,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-01-03,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-01-10,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-01-11,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-01-12,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-01-13,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-01-14,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,5.5
2021-01-15,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-01-16,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-01-17,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-01-18,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-01-19,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-01-20,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-01-21,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-01-22,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-01-23,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-01-24,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-01-25,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-01-26,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-01-27,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-01-28,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-01-29,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-01-30,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-01-31,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-02-01,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-02-02,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-02-03,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-02-04,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-02-05,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-02-06,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-02-07,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-02-08,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-02-09,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-02-10,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-02-12,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-02-13,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-02-14,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-02-15,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-02-16,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-02-17,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-02-18,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-02-19,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-02-20,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-02-22,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-02-23,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-02-24,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-02-25,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-02-27,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-02-28,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-03-01,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-03-02,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-03-03,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-03-05,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-03-06,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-03-07,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-03-08,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-03-10,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-03-11,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-03-13,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-03-14,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-03-15,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-03-17,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-03-18,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-03-19,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-03-21,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-03-22,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-03-24,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-03-25,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-03-26,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-03-27,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-03-28,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-03-29,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-04-01,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-04-02,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-04-04,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-04-05,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-04-06,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-04-07,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-04-08,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-04-09,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-04-10,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-04-11,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-04-12,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-04-13,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-04-14,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-04-15,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-04-16,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-04-17,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-04-18,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-04-19,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-04-21,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-04-22,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-04-25,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-04-26,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-04-27,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-04-28,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-04-29,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-04-30,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-05-02,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-05-03,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-05-04,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-05-05,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-05-08,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,10.0
2021-05-09,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-05-10,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-05-11,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-05-13,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-05-14,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-05-15,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-05-17,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-05-18,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-05-19,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-05-20,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-05-21,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-05-22,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-05-23,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-05-24,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-05-25,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-05-26,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-05-27,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-05-28,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-05-29,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,10.0
2021-05-30,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-05-31,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,10.0
2021-06-01,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-06-02,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-06-03,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-06-04,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-06-05,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-06-06,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-06-07,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-06-08,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-06-09,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-06-10,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-06-11,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-06-13,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-06-14,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-06-15,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-06-16,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-06-17,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-06-18,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-06-19,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-06-20,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-06-21,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-06-22,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-06-23,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-06-24,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-06-25,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-06-26,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-06-27,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-06-29,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-06-30,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-07-01,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-07-02,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-07-03,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,10.0
2021-07-05,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-07-06,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-07-07,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-07-08,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-07-09,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-07-10,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-07-11,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-07-12,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,10.0
2021-07-13,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-07-14,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-07-16,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,11.0
2021-07-17,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-07-18,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-07-19,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,10.0
2021-07-21,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-07-23,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,5.0
2021-07-24,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-07-25,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,10.0
2021-07-26,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-07-27,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,11.0
2021-07-28,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-07-29,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-07-31,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,2.0
2021-08-01,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-08-02,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-08-03,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-08-04,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-08-06,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,10.0
2021-08-07,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-08-08,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-08-09,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-08-10,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-08-11,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-08-12,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-08-13,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-08-14,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-08-15,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,5.5
2021-08-16,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-08-17,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-08-18,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-08-19,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-08-20,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-08-21,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-08-22,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-08-23,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-08-24,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-08-25,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-08-26,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-08-27,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-08-28,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,11.0
2021-08-29,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-08-30,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-09-01,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-09-02,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-09-03,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-09-04,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-09-05,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-09-06,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-09-07,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-09-08,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-09-09,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-09-10,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-09-11,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-09-12,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-09-13,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-09-14,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-09-15,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-09-16,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-09-17,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-09-18,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-09-19,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-09-20,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-09-21,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-09-22,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-09-23,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-09-24,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-09-25,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-09-26,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-09-28,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-09-29,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-09-30,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-10-01,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-10-02,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-10-04,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-10-05,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-10-06,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-10-07,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-10-08,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.5
2021-10-09,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-10-10,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-10-12,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-10-13,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-10-15,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,10.0
2021-10-16,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,10.0
2021-10-17,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-10-18,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,6.0
2021-10-19,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-10-20,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-10-21,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-10-22,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-10-23,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-10-24,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-10-25,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-10-26,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-10-27,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-10-29,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-10-31,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-11-02,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-11-03,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-11-04,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-11-08,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,9.0
2021-11-10,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-11-16,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.0
2021-12-01,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,8.5
2021-12-06,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-12-10,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-12-14,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2021-12-20,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.0
2021-12-25,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,7.5
2020-03-20,TeamA-b58af410-da77-479e-b93c-e03617b9f36d,9.0
2020-03-21,TeamA-b58af410-da77-479e-b93c-e03617b9f36d,10.0
2020-03-22,TeamA-b58af410-da77-479e-b93c-e03617b9f36d,10.0
